model,seq_len,layer,head,tail_window,sink_share_first_1,sink_share_first_4,sink_share_first_8,uniform_first_1,uniform_first_4,uniform_first_8,boost_first_1,boost_first_4,boost_first_8,peak_key_pos,peak_key_mass,top1_first4_query_frac,top1_first8_query_frac
gpt2,128,5,1,64,0.1565544605255127,0.1616254448890686,0.18433430790901184,0.010769627951303177,0.04307851180521271,0.08615702361042542,14.536663776446321,3.7518808825125465,2.139515737480821,0,0.1565544605255127,0.09375,0.09375
gpt2,128,5,2,64,0.5317530632019043,0.5318111181259155,0.5318475365638733,0.010769627951303177,0.04307851180521271,0.08615702361042542,49.37524913639747,12.345159937989404,6.17300266741709,0,0.5317530632019043,0.8125,0.8125
gpt2,128,5,3,64,0.3506507873535156,0.3512285351753235,0.3523179888725281,0.010769627951303177,0.04307851180521271,0.08615702361042542,32.55922943104875,8.153218866136019,4.089254411405826,0,0.3506507873535156,0.9375,0.9375
gpt2,128,5,4,64,0.5292091369628906,0.5292120575904846,0.529217541217804,0.010769627951303177,0.04307851180521271,0.08615702361042542,49.13903612602084,12.284826829288178,6.142477061542387,0,0.5292091369628906,0.875,0.875
gpt2,128,5,5,64,0.31207990646362305,0.31379058957099915,0.3192930519580841,0.010769627951303177,0.04307851180521271,0.08615702361042542,28.977779722266067,7.284155752405285,3.7059433877593713,0,0.31207990646362305,0.375,0.375
gpt2,128,5,6,64,0.6097521781921387,0.6097745895385742,0.6098256707191467,0.010769627951303177,0.04307851180521271,0.08615702361042542,56.61775698745059,14.154959491074818,7.078072630231331,0,0.6097521781921387,0.765625,0.765625
gpt2,128,5,7,64,0.840456485748291,0.8404896855354309,0.8405230641365051,0.010769627951303177,0.04307851180521271,0.08615702361042542,78.03950977216364,19.510648123961598,9.755711477883478,0,0.840456485748291,0.96875,0.96875
gpt2,128,5,8,64,0.6134586334228516,0.6137296557426453,0.614486575126648,0.010769627951303177,0.04307851180521271,0.08615702361042542,56.961915137339545,14.246770141868758,7.132170418341751,0,0.6134586334228516,0.9375,0.9375
gpt2,128,5,9,64,0.43284034729003906,0.43480563163757324,0.43733978271484375,0.010769627951303177,0.04307851180521271,0.08615702361042542,40.19083567670165,10.09332990897238,5.076078123268914,0,0.43284034729003906,1.0,1.0
gpt2,128,5,10,64,0.5453414916992188,0.5462801456451416,0.5482237935066223,0.010769627951303177,0.04307851180521271,0.08615702361042542,50.63698524824433,12.68103568933036,6.363077211041034,0,0.5453414916992188,0.96875,0.96875
gpt2,128,5,11,64,0.4852867126464844,0.4875490665435791,0.49051862955093384,0.010769627951303177,0.04307851180521271,0.08615702361042542,45.06067571143554,11.31768592072355,5.69330983123213,0,0.4852867126464844,1.0,1.0
gpt2,128,6,0,64,0.25336503982543945,0.25343072414398193,0.2535652816295624,0.010769627951303177,0.04307851180521271,0.08615702361042542,23.525886035346378,5.8829962671392835,2.943059903927319,0,0.25336503982543945,0.28125,0.28125
gpt2,128,6,1,64,0.6893377304077148,0.6893852353096008,0.6894207000732422,0.010769627951303177,0.04307851180521271,0.08615702361042542,64.00757143372827,16.002995610126483,8.001909434459838,0,0.6893377304077148,0.890625,0.890625
gpt2,128,6,2,64,0.6499252319335938,0.6535828113555908,0.6570470333099365,0.010769627951303177,0.04307851180521271,0.08615702361042542,60.34797440286223,15.171898563044236,7.626157517707362,0,0.6499252319335938,1.0,1.0
gpt2,128,6,3,64,0.46703338623046875,0.46810057759284973,0.4695907235145569,0.010769627951303177,0.04307851180521271,0.08615702361042542,43.365786482341335,10.866219792119358,5.450405594764931,0,0.46703338623046875,1.0,1.0
gpt2,128,6,4,64,0.565277099609375,0.568569540977478,0.5711265206336975,0.010769627951303177,0.04307851180521271,0.08615702361042542,52.48808056929894,13.198448998154072,6.628902632664627,0,0.565277099609375,1.0,1.0
gpt2,128,6,5,64,0.6218833923339844,0.6222693920135498,0.6226068139076233,0.010769627951303177,0.04307851180521271,0.08615702361042542,57.744185328030156,14.445006708385227,7.2264197138802375,0,0.6218833923339844,1.0,1.0
gpt2,128,6,6,64,0.3619661331176758,0.363996297121048,0.36669430136680603,0.010769627951303177,0.04307851180521271,0.08615702361042542,33.60990135911577,8.449602408897576,4.256116170225201,0,0.3619661331176758,0.953125,0.953125
gpt2,128,6,7,64,0.27278995513916016,0.2735190689563751,0.27444255352020264,0.010769627951303177,0.04307851180521271,0.08615702361042542,25.329561649913007,6.349315644726566,3.1853764443064367,0,0.27278995513916016,0.828125,0.828125
gpt2,128,6,8,64,0.3644990921020508,0.3645320236682892,0.36454206705093384,0.010769627951303177,0.04307851180521271,0.08615702361042542,33.845096019119644,8.462038459373591,4.2311358003646555,0,0.3644990921020508,0.515625,0.515625
gpt2,128,6,9,64,0.35788702964782715,0.36123454570770264,0.369390070438385,0.010769627951303177,0.04307851180521271,0.08615702361042542,33.23114143460462,8.385492686959337,4.287405192972416,0,0.35788702964782715,0.390625,0.390625
gpt2,128,6,10,64,0.7990875244140625,0.799787163734436,0.8012997508049011,0.010769627951303177,0.04307851180521271,0.08615702361042542,74.19824789001825,18.56580300059618,9.300457667016483,0,0.7990875244140625,1.0,1.0
gpt2,128,6,11,64,0.3293933868408203,0.32952699065208435,0.32960236072540283,0.010769627951303177,0.04307851180521271,0.08615702361042542,30.585400752025247,7.649451590670084,3.8256005942795746,0,0.3293933868408203,0.59375,0.59375
gpt2,128,7,0,64,0.6579303741455078,0.6579331159591675,0.6579353213310242,0.010769627951303177,0.04307851180521271,0.08615702361042542,61.09128162276906,15.272884052590562,7.636467623417423,0,0.6579303741455078,0.84375,0.84375
gpt2,128,7,1,64,0.803253173828125,0.8040390014648438,0.8058247566223145,0.010769627951303177,0.04307851180521271,0.08615702361042542,74.58504392725354,18.6645027363167,9.352978118951706,0,0.803253173828125,0.984375,0.984375
gpt2,128,7,2,64,0.1324562430381775,0.13634523749351501,0.18115098774433136,0.010769627951303177,0.04307851180521271,0.08615702361042542,12.299054678314086,3.1650405684863183,2.1025678482515637,0,0.1324562430381775,0.078125,0.140625
gpt2,128,7,3,64,0.5996513366699219,0.6004604697227478,0.6008449792861938,0.010769627951303177,0.04307851180521271,0.08615702361042542,55.679856294140706,13.938746826674016,6.973836306173054,0,0.5996513366699219,0.953125,0.953125
gpt2,128,7,4,64,0.7392406463623047,0.7396969795227051,0.7398180961608887,0.010769627951303177,0.04307851180521271,0.08615702361042542,68.6412427341887,17.17090374122901,8.586857636889944,0,0.7392406463623047,0.90625,0.90625
gpt2,128,7,5,64,0.8476982116699219,0.84806889295578,0.849761962890625,0.010769627951303177,0.04307851180521271,0.08615702361042542,78.7119309509059,19.686587521650633,9.862944740674626,0,0.8476982116699219,1.0,1.0
gpt2,128,7,6,64,0.6862258911132812,0.6873833537101746,0.6890774965286255,0.010769627951303177,0.04307851180521271,0.08615702361042542,63.71862558448406,15.956525072600067,7.997925968803358,0,0.6862258911132812,1.0,1.0
gpt2,128,7,7,64,0.4253406524658203,0.4262329041957855,0.43438705801963806,0.010769627951303177,0.04307851180521271,0.08615702361042542,39.494461126148,9.894327504234008,5.041806689885178,0,0.4253406524658203,0.734375,0.734375
gpt2,128,7,8,64,0.6755216121673584,0.6757227182388306,0.6757748126983643,0.010769627951303177,0.04307851180521271,0.08615702361042542,62.724693482620914,15.685841732282517,7.843525511675083,0,0.6755216121673584,0.828125,0.828125
gpt2,128,7,9,64,0.5339555740356445,0.5340940952301025,0.5342132449150085,0.010769627951303177,0.04307851180521271,0.08615702361042542,49.57976045690913,12.398155666219523,6.200460769519505,0,0.5339555740356445,0.90625,0.90625
gpt2,128,7,10,64,0.3104782700538635,0.313146710395813,0.3300398290157318,0.010769627951303177,0.04307851180521271,0.08615702361042542,28.829061826253167,7.269209108517085,3.830678163954069,0,0.3104782700538635,0.328125,0.328125
gpt2,128,7,11,64,0.8904342651367188,0.8907483220100403,0.8917773962020874,0.010769627951303177,0.04307851180521271,0.08615702361042542,82.68013242082071,20.677323442316673,10.35060589180077,0,0.8904342651367188,0.984375,0.984375
gpt2,128,8,0,64,0.56292724609375,0.566348135471344,0.5706472396850586,0.010769627951303177,0.04307851180521271,0.08615702361042542,52.269887932909796,13.146882557879195,6.6233397553906155,0,0.56292724609375,0.921875,0.921875
gpt2,128,8,1,64,0.23512279987335205,0.24154682457447052,0.281112402677536,0.010769627951303177,0.04307851180521271,0.08615702361042542,21.832026225650726,5.607130201402226,3.2627914811523278,0,0.23512279987335205,0.28125,0.3125
gpt2,128,8,2,64,0.5199031829833984,0.5213768482208252,0.5234459638595581,0.010769627951303177,0.04307851180521271,0.08615702361042542,48.2749436966843,12.102944748377684,6.075488009270304,0,0.5199031829833984,0.890625,0.890625
gpt2,128,8,3,64,0.8710250854492188,0.8715245127677917,0.8721199035644531,0.010769627951303177,0.04307851180521271,0.08615702361042542,80.87791791765848,20.231072900302305,10.1224469813152,0,0.8710250854492188,1.0,1.0
gpt2,128,8,4,64,0.8048343658447266,0.8048622608184814,0.8049153685569763,0.010769627951303177,0.04307851180521271,0.08615702361042542,74.73186348534331,18.68361340934459,9.342423111046024,0,0.8048343658447266,0.96875,0.96875
gpt2,128,8,5,64,0.3066282272338867,0.30685725808143616,0.3071978986263275,0.010769627951303177,0.04307851180521271,0.08615702361042542,28.471571034799137,7.12320935014995,3.5655583927246424,0,0.3066282272338867,0.671875,0.671875
gpt2,128,8,6,64,0.47006988525390625,0.47145119309425354,0.47851863503456116,0.010769627951303177,0.04307851180521271,0.08615702361042542,43.647736707285745,10.94399906909518,5.554029317427094,0,0.47006988525390625,0.796875,0.796875
gpt2,128,8,7,64,0.4964003562927246,0.49640408158302307,0.49641039967536926,0.010769627951303177,0.04307851180521271,0.08615702361042542,46.09261884786445,11.523241188730102,5.761693926660916,0,0.4964003562927246,0.734375,0.734375
gpt2,128,8,8,64,0.7692375183105469,0.7695979475975037,0.7705129384994507,0.010769627951303177,0.04307851180521271,0.08615702361042542,71.42656383199063,17.865007757867314,8.94312391736586,0,0.7692375183105469,1.0,1.0
gpt2,128,8,9,64,0.7766952514648438,0.7773440480232239,0.778343915939331,0.010769627951303177,0.04307851180521271,0.08615702361042542,72.1190420854659,18.044821314583142,9.034015839019162,0,0.7766952514648438,1.0,1.0
gpt2,128,8,10,64,0.5769748687744141,0.5785860419273376,0.5803400278091431,0.010769627951303177,0.04307851180521271,0.08615702361042542,53.574261932102985,13.430966337544788,6.735841182644094,0,0.5769748687744141,0.953125,0.953125
gpt2,128,8,11,64,0.8905868530273438,0.8906641006469727,0.8908258676528931,0.010769627951303177,0.04307851180521271,0.08615702361042542,82.69430077383299,20.675368375636364,10.339561771317955,0,0.8905868530273438,1.0,1.0
gpt2,128,9,0,64,0.7265892028808594,0.726902186870575,0.7281040549278259,0.010769627951303177,0.04307851180521271,0.08615702361042542,67.46650916505789,16.873892723067936,8.450896101286881,0,0.7265892028808594,0.953125,0.953125
gpt2,128,9,1,64,0.6930789947509766,0.6955732703208923,0.7033663392066956,0.010769627951303177,0.04307851180521271,0.08615702361042542,64.35496173914817,16.146641125070726,8.163772490413479,0,0.6930789947509766,0.875,0.875
gpt2,128,9,2,64,0.8011512756347656,0.8013052344322205,0.801776111125946,0.010769627951303177,0.04307851180521271,0.08615702361042542,74.38987486450935,18.601042627829557,9.30598664539901,0,0.8011512756347656,1.0,1.0
gpt2,128,9,3,64,0.46639251708984375,0.4664248824119568,0.46654850244522095,0.010769627951303177,0.04307851180521271,0.08615702361042542,43.30627939968976,10.827321160047992,5.415095402492135,0,0.46639251708984375,0.796875,0.796875
gpt2,128,9,4,64,0.8471221923828125,0.8497250080108643,0.8553158640861511,0.010769627951303177,0.04307851180521271,0.08615702361042542,78.65844541828454,19.725031631850463,9.927407287809949,0,0.8471221923828125,0.984375,0.984375
gpt2,128,9,5,64,0.6248016357421875,0.6268994808197021,0.6312412023544312,0.010769627951303177,0.04307851180521271,0.08615702361042542,58.01515507939004,14.552486948814334,7.326636597948213,0,0.6248016357421875,1.0,1.0
gpt2,128,9,6,64,0.6787757873535156,0.679760754108429,0.6940123438835144,0.010769627951303177,0.04307851180521271,0.08615702361042542,63.0268557486594,15.779578393564064,8.055203334572198,0,0.6787757873535156,0.890625,0.890625
gpt2,128,9,7,64,0.6802310943603516,0.6805022954940796,0.680902898311615,0.010769627951303177,0.04307851180521271,0.08615702361042542,63.161986415514036,15.796792112297053,7.903045738794793,0,0.6802310943603516,0.984375,0.984375
gpt2,128,9,8,64,0.8639602661132812,0.8641040325164795,0.8645992279052734,0.010769627951303177,0.04307851180521271,0.08615702361042542,80.22192317318982,20.058818104573398,10.035156643928595,0,0.8639602661132812,0.984375,0.984375
gpt2,128,9,9,64,0.4197539687156677,0.4261004626750946,0.44774800539016724,0.010769627951303177,0.04307851180521271,0.08615702361042542,38.975716766972944,9.8912530823206,5.196883395307862,0,0.4197539687156677,0.578125,0.59375
gpt2,128,9,10,64,0.775543212890625,0.7755646705627441,0.775609016418457,0.010769627951303177,0.04307851180521271,0.08615702361042542,72.01207102022317,18.003515861216382,9.002272640307465,0,0.775543212890625,0.984375,0.984375
gpt2,128,9,11,64,0.7794723510742188,0.7804491519927979,0.7822071313858032,0.010769627951303177,0.04307851180521271,0.08615702361042542,72.37690611028943,18.116901426904903,9.078855078869651,0,0.7794723510742188,0.984375,0.984375
gpt2,128,10,0,64,0.5637760162353516,0.5643212795257568,0.5665122270584106,0.010769627951303177,0.04307851180521271,0.08615702361042542,52.34869939654062,13.099832280126986,6.575345843189735,0,0.5637760162353516,0.796875,0.796875
gpt2,128,10,1,64,0.41688668727874756,0.42223861813545227,0.435985267162323,0.010769627951303177,0.04307851180521271,0.08615702361042542,38.709479024138645,9.801606426068771,5.060356647575354,0,0.41688668727874756,0.59375,0.609375
gpt2,128,10,2,64,0.8213081359863281,0.8228561878204346,0.8247202634811401,0.010769627951303177,0.04307851180521271,0.08615702361042542,76.26151429743177,19.101314166587922,9.572292877830392,0,0.8213081359863281,1.0,1.0
gpt2,128,10,3,64,0.6150360107421875,0.6160886287689209,0.6189805269241333,0.010769627951303177,0.04307851180521271,0.08615702361042542,57.10838048660401,14.301529996084293,7.184330435124661,0,0.6150360107421875,0.96875,0.96875
gpt2,128,10,4,64,0.42708873748779297,0.43020138144493103,0.4343745708465576,0.010769627951303177,0.04307851180521271,0.08615702361042542,39.65677732034496,9.986449471378316,5.041661754828729,0,0.42708873748779297,0.796875,0.796875
gpt2,128,10,5,64,0.8664779663085938,0.8665659427642822,0.8666509985923767,0.010769627951303177,0.04307851180521271,0.08615702361042542,80.45570099789248,20.11596748473153,10.058970961103487,0,0.8664779663085938,1.0,1.0
gpt2,128,10,6,64,0.5509247779846191,0.5518864989280701,0.5621315836906433,0.010769627951303177,0.04307851180521271,0.08615702361042542,51.15541414018435,12.811178376437997,6.5245009650336,0,0.5509247779846191,0.6875,0.6875
gpt2,128,10,7,64,0.6226401329040527,0.6266435980796814,0.6311691999435425,0.010769627951303177,0.04307851180521271,0.08615702361042542,57.81445150375044,14.546547032849322,7.325800886501004,0,0.6226401329040527,0.84375,0.84375
gpt2,128,10,8,64,0.6511459350585938,0.6573365926742554,0.6642897129058838,0.010769627951303177,0.04307851180521271,0.08615702361042542,60.461321226960486,15.259036701326215,7.710221234075935,0,0.6511459350585938,1.0,1.0
gpt2,128,10,9,64,0.7989616394042969,0.7989898920059204,0.799039363861084,0.010769627951303177,0.04307851180521271,0.08615702361042542,74.18655899878311,18.547295589473887,9.274222000449843,0,0.7989616394042969,0.984375,0.984375
gpt2,128,10,10,64,0.8166770935058594,0.8174265623092651,0.819331169128418,0.010769627951303177,0.04307851180521271,0.08615702361042542,75.83150478350902,18.975273937164015,9.50974319671455,0,0.8166770935058594,1.0,1.0
gpt2,128,10,11,64,0.36848074197769165,0.3695814907550812,0.38383111357688904,0.010769627951303177,0.04307851180521271,0.08615702361042542,34.214807015046766,8.579253907985745,4.455018261917345,0,0.36848074197769165,0.546875,0.546875
gpt2,128,11,0,64,0.2585967779159546,0.2851227819919586,0.30049651861190796,0.010769627951303177,0.04307851180521271,0.08615702361042542,24.0116723702292,6.618677620090335,3.4877773862135415,0,0.2585967779159546,0.828125,0.828125
gpt2,128,11,1,64,0.733184814453125,0.7380557060241699,0.7461549043655396,0.010769627951303177,0.04307851180521271,0.08615702361042542,68.07893622401376,17.132804154456924,8.660407162385438,0,0.733184814453125,1.0,1.0
gpt2,128,11,2,64,0.8292160034179688,0.8317846655845642,0.8343300819396973,0.010769627951303177,0.04307851180521271,0.08615702361042542,76.99578919229327,19.308574756380377,9.683831299840067,0,0.8292160034179688,1.0,1.0
gpt2,128,11,3,64,0.6769485473632812,0.677829384803772,0.6787212491035461,0.010769627951303177,0.04307851180521271,0.08615702361042542,62.85718972133733,15.73474468822647,7.877723958670011,0,0.6769485473632812,0.890625,0.890625
gpt2,128,11,4,64,0.68841552734375,0.70512855052948,0.7146449089050293,0.010769627951303177,0.04307851180521271,0.08615702361042542,63.9219414502103,16.36845194926525,8.294679632114796,0,0.68841552734375,1.0,1.0
gpt2,128,11,5,64,0.6693305969238281,0.6793437600135803,0.6899318695068359,0.010769627951303177,0.04307851180521271,0.08615702361042542,62.14983469719916,15.769898530509971,8.00784243228373,0,0.6693305969238281,1.0,1.0
gpt2,128,11,6,64,0.786041259765625,0.7934804558753967,0.7962670922279358,0.010769627951303177,0.04307851180521271,0.08615702361042542,72.98685370746816,18.419402681858237,9.24204503428997,0,0.786041259765625,1.0,1.0
gpt2,128,11,7,64,0.6285743713378906,0.6372143030166626,0.6581555604934692,0.010769627951303177,0.04307851180521271,0.08615702361042542,58.36546760761871,14.791929347465448,7.639023876560996,0,0.6285743713378906,0.984375,1.0
gpt2,128,11,8,64,1.3988465070724487e-06,0.01431291550397873,0.023551825433969498,0.010769627951303177,0.04307851180521271,0.08615702361042542,0.00012988809951444807,0.3322518560691504,0.273359320540869,72,0.0926542580127716,0.0,0.0
gpt2,128,11,9,64,0.3815891742706299,0.38731637597084045,0.40303564071655273,0.010769627951303177,0.04307851180521271,0.08615702361042542,35.43197369454678,8.9909414169682,4.67791973105932,0,0.3815891742706299,0.609375,0.609375
gpt2,128,11,10,64,0.7306976318359375,0.7368451356887817,0.7416800856590271,0.010769627951303177,0.04307851180521271,0.08615702361042542,67.84799206991357,17.104702665230416,8.608469217932457,0,0.7306976318359375,1.0,1.0
gpt2,128,11,11,64,0.7534173727035522,0.7575109004974365,0.7610434293746948,0.010769627951303177,0.04307851180521271,0.08615702361042542,69.95760448831336,17.5844259412363,8.833214025775664,0,0.7534173727035522,0.828125,0.828125
gpt2,256,0,0,64,0.0069831013679504395,0.008941889740526676,0.013037418946623802,0.004484875309007965,0.01793950123603186,0.03587900247206372,1.5570335598683727,0.4984469536180139,0.36337183445317517,228,0.07853865623474121,0.0,0.0
gpt2,256,0,1,64,8.639320731163025e-05,0.0004964452236890793,0.0025421390309929848,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.019263235064330038,0.027673301345299318,0.07085311340448656,192,0.01774880290031433,0.0,0.0
gpt2,256,0,2,64,0.014189571142196655,0.017374873161315918,0.021815475076436996,0.004484875309007965,0.01793950123603186,0.03587900247206372,3.1638719394710053,0.9685259881371799,0.608029030166685,171,0.10804271697998047,0.0,0.0
gpt2,256,0,3,64,9.313225746154785e-10,9.313225746154785e-10,6.705522537231445e-08,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.0765852124024446e-07,5.1914630310061115e-08,1.8689266911622002e-06,210,0.029607649892568588,0.0,0.0
gpt2,256,0,4,64,1.4621764421463013e-06,3.25031578540802e-06,6.430968642234802e-05,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.0003260238783471838,0.0001811820597821133,0.00179240452608517,229,0.05027196928858757,0.0,0.0
gpt2,256,0,5,64,0.0007648104801774025,0.021340811625123024,0.04244452714920044,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.17053104656917992,1.1895989383617622,1.1829907250695946,26,0.013398227281868458,0.046875,0.09375
gpt2,256,0,6,64,0.0025608520954847336,0.003967040218412876,0.008994128555059433,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.5709973899031727,0.2211343652322392,0.25067944857336777,200,0.03884434700012207,0.0,0.0
gpt2,256,0,7,64,1.2582167983055115e-06,1.541338860988617e-06,1.6660429537296295e-05,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.0002805466621955703,8.591871316315115e-05,0.00046435041080834165,195,0.037208396941423416,0.0,0.0
gpt2,256,0,8,64,0.005081828683614731,0.007717171683907509,0.011307732202112675,0.004484875309007965,0.01793950123603186,0.03587900247206372,1.1331036725609231,0.43017760540674393,0.3151629483265917,228,0.033209919929504395,0.0,0.0
gpt2,256,0,9,64,0.009580373764038086,0.012578126043081284,0.016469331458210945,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.1361516439031663,0.7011413459933801,0.45902422931168096,228,0.0825948715209961,0.0,0.0
gpt2,256,0,10,64,0.0030066072940826416,0.005368407815694809,0.010384287685155869,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.670388157290306,0.29925067286220036,0.2894252061004576,228,0.028628826141357422,0.0,0.0
gpt2,256,0,11,64,0.009241342544555664,0.02356617897748947,0.033605873584747314,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.0605572970990376,1.313647390048744,0.9366445906882076,55,0.012490630149841309,0.109375,0.109375
gpt2,256,1,0,64,0.001240071840584278,0.001666966825723648,0.003088613972067833,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.27650085122624657,0.09292158147493591,0.08608416508994932,230,0.031981222331523895,0.0,0.0
gpt2,256,1,1,64,0.004092289134860039,0.004222444258630276,0.004790744744241238,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.9124644171579511,0.23537132961920976,0.13352502617572576,228,0.039343953132629395,0.0,0.0
gpt2,256,1,2,64,0.0010343492031097412,0.003407523036003113,0.008274372667074203,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.2306305374939253,0.1899452493784516,0.2306188047874752,41,0.017537355422973633,0.0,0.0
gpt2,256,1,3,64,0.012198865413665771,0.02155645191669464,0.044016703963279724,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.7200010196858977,1.2016193556930144,1.2268095802705836,228,0.021877527236938477,0.0,0.0
gpt2,256,1,4,64,0.010653883218765259,0.02356038987636566,0.04267200827598572,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.3755138068982014,1.3133246887067367,1.1893309550401017,198,0.020373746752738953,0.0,0.0
gpt2,256,1,5,64,0.015034064650535583,0.01749330759048462,0.02247929573059082,0.004484875309007965,0.01793950123603186,0.03587900247206372,3.3521700414589795,0.9751278678444497,0.6265306776043664,228,0.022737741470336914,0.03125,0.03125
gpt2,256,1,6,64,0.002120576798915863,0.003300539217889309,0.004878721199929714,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.47282848525501714,0.18398166005084396,0.13597705799453055,171,0.06771242618560791,0.0,0.0
gpt2,256,1,7,64,0.00211181677877903,0.0027447491884231567,0.003979839384555817,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.4708752492042314,0.15300030654755725,0.11092391399829518,171,0.047040462493896484,0.0,0.0
gpt2,256,1,8,64,0.048767924308776855,0.056983768939971924,0.0749199241399765,0.004484875309007965,0.01793950123603186,0.03587900247206372,10.87386403158756,3.176441094444635,2.08812728833002,0,0.048767924308776855,0.984375,0.984375
gpt2,256,1,9,64,0.0718984603881836,0.08196848630905151,0.09355339407920837,0.004484875309007965,0.01793950123603186,0.03587900247206372,16.031317580619028,4.569161942162367,2.6074692057576394,0,0.0718984603881836,0.984375,0.984375
gpt2,256,1,10,64,0.002675756812095642,0.02322809398174286,0.06430758535861969,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.5966178829367517,1.294801548612107,1.7923459663821804,24,0.03262519836425781,0.0,0.0
gpt2,256,1,11,64,0.0027840761467814445,0.00420405063778162,0.0078385379165411,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.6207700225666408,0.23434601567058605,0.21847145618511493,228,0.02337297797203064,0.0,0.0
gpt2,256,2,0,64,0.16704177856445312,0.16868917644023895,0.17042814195156097,0.004484875309007965,0.01793950123603186,0.03587900247206372,37.24557920906881,9.403225553530064,4.750080275622505,0,0.16704177856445312,0.265625,0.265625
gpt2,256,2,1,64,0.011530406773090363,0.011587129905819893,0.011617130599915981,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.57095370074867,0.6459003376608321,0.323786331823505,171,0.07651445269584656,0.0,0.0
gpt2,256,2,2,64,0.011038258671760559,0.011038525030016899,0.011053887195885181,0.004484875309007965,0.01793950123603186,0.03587900247206372,2.461218631784475,0.6153195055303875,0.30808791867867596,229,0.03507425636053085,0.0,0.0
gpt2,256,2,3,64,0.03754319250583649,0.03792189061641693,0.03848351910710335,0.004484875309007965,0.01793950123603186,0.03587900247206372,8.371067180046278,2.1138765296467676,1.0725916679837342,218,0.0421053022146225,0.0,0.0
gpt2,256,2,4,64,0.28699517250061035,0.2871588170528412,0.28930866718292236,0.004484875309007965,0.01793950123603186,0.03587900247206372,63.99178410248655,16.007068049142678,8.06345347555817,0,0.28699517250061035,0.34375,0.34375
gpt2,256,2,5,64,0.030411601066589355,0.03042309731245041,0.031148254871368408,0.004484875309007965,0.01793950123603186,0.03587900247206372,6.780924545551361,1.6958719705843877,0.8681471815059856,212,0.04999386891722679,0.0,0.0
gpt2,256,2,6,64,0.04270181059837341,0.04442410171031952,0.04670194536447525,0.004484875309007965,0.01793950123603186,0.03587900247206372,9.521292713000502,2.4763286964240003,1.3016511649352163,228,0.11903953552246094,0.109375,0.109375
gpt2,256,2,7,64,0.4880828857421875,0.5170050859451294,0.5421292185783386,0.004484875309007965,0.01793950123603186,0.03587900247206372,108.82864118024929,28.819367893390144,15.109930076803385,0,0.4880828857421875,1.0,1.0
gpt2,256,2,8,64,0.06067204475402832,0.06081214174628258,0.06149791181087494,0.004484875309007965,0.01793950123603186,0.03587900247206372,13.528145282471344,3.389845734626118,1.7140362767543142,0,0.06067204475402832,0.0,0.0
gpt2,256,2,9,64,0.0268002450466156,0.02682211995124817,0.027163125574588776,0.004484875309007965,0.01793950123603186,0.03587900247206372,5.975694573444829,1.49514301419793,0.7570758299576098,228,0.033140312880277634,0.0,0.0
gpt2,256,2,10,64,0.001150667667388916,0.001818389631807804,0.003041369840502739,0.004484875309007965,0.01793950123603186,0.03587900247206372,0.25656625616274686,0.10136232930241844,0.08476740240676492,228,0.04557180404663086,0.0,0.0
gpt2,256,2,11,64,0.37793731689453125,0.3891596496105194,0.40424224734306335,0.004484875309007965,0.01793950123603186,0.03587900247206372,84.26930312542609,21.692891262154166,11.266819573866814,0,0.37793731689453125,1.0,1.0
gpt2,256,3,0,64,0.7869873046875,0.7877832055091858,0.7882933020591736,0.004484875309007965,0.01793950123603186,0.03587900247206372,175.47584948612052,43.913328199276066,21.970881232636227,0,0.7869873046875,1.0,1.0
gpt2,256,3,1,64,0.3455371856689453,0.34556928277015686,0.3455832004547119,0.004484875309007965,0.01793950123603186,0.03587900247206372,77.04499275039524,19.263037373417816,9.631906592826585,0,0.3455371856689453,0.9375,0.9375
gpt2,256,3,2,64,0.08083851635456085,0.0808386504650116,0.0808386579155922,0.004484875309007965,0.01793950123603186,0.03587900247206372,18.024696515462765,4.506181604572455,2.253091009944749,0,0.08083851635456085,0.0625,0.0625
gpt2,256,3,3,64,0.30174875259399414,0.30174875259399414,0.30174875259399414,0.004484875309007965,0.01793950123603186,0.03587900247206372,67.28141404242065,16.820353510605162,8.410176755302581,0,0.30174875259399414,0.453125,0.453125
gpt2,256,3,4,64,0.7689666748046875,0.7691789269447327,0.76944500207901,0.004484875309007965,0.01793950123603186,0.03587900247206372,171.45776009874834,42.87627157659327,21.445551689407164,0,0.7689666748046875,1.0,1.0
